Date_UTC,IAGA,MLT,MLAT,IGRF_DECL,N,E,Z
2001-04-03 11:48:00,DLR,4.71,38.98,7.38,-10.9,0.2,8.1
2001-04-03 11:48:00,EKP,5.07,71.17,-2.61,25.7,-12.4,-2.1
2001-04-03 11:48:00,FCC,5.10,68.97,-1.10,2.5,-0.8,7.3
2001-04-03 11:48:00,GIM,5.07,66.67,0.77,-19.4,10.8,19.4
2001-04-03 11:48:00,PIN,5.00,60.56,3.84,2.8,-14.8,11.7
2001-04-03 11:48:00,RAN,5.26,72.89,-7.77,-30.4,4.6,26.3
2001-04-03 11:48:00,TAL,4.87,78.86,-17.12,23.1,22.0,-17.4
2001-04-03 11:49:00,BLC,4.79,73.96,-1.39,17.7,4.2,27.8
2001-04-03 11:49:00,BSL,5.67,41.39,0.72,-11.0,2.4,10.2
2001-04-03 11:49:00,DLR,4.72,38.98,7.38,-10.9,0.1,7.1
2001-04-03 11:49:00,EKP,5.08,71.17,-2.61,28.5,-15.7,-1.0
2001-04-03 11:49:00,FCC,5.12,68.97,-1.10,6.4,-2.8,10.3
2001-04-03 11:49:00,GIM,5.09,66.67,0.77,-18.3,9.5,18.4
2001-04-03 11:49:00,PIN,5.01,60.56,3.84,2.6,-15.6,11.6
2001-04-03 11:49:00,RAN,5.27,72.89,-7.77,-31.7,2.4,18.7
2001-04-03 11:49:00,TAL,4.89,78.86,-17.12,24.7,19.4,-19.4
2001-04-03 11:50:00,BLC,4.80,73.96,-1.39,18.9,3.0,28.7
2001-04-03 11:50:00,BSL,5.69,41.39,0.72,-11.0,2.3,10.2
2001-04-03 11:50:00,DLR,4.74,38.98,7.38,-10.9,0.1,7.1
2001-04-03 11:50:00,EKP,5.10,71.17,-2.61,29.8,-17.2,1.9
2001-04-03 11:50:00,FCC,5.14,68.97,-1.10,7.3,-3.8,13.4
2001-04-03 11:50:00,GIM,5.11,66.67,0.77,-16.6,9.1,18.2
2001-04-03 11:50:00,PIN,5.03,60.56,3.84,2.1,-16.0,11.9
2001-04-03 11:50:00,RAN,5.29,72.89,-7.77,-28.7,1.7,14.8
2001-04-03 11:50:00,TAL,4.91,78.86,-17.12,28.3,18.1,-19.8
2001-04-03 11:51:00,BLC,4.82,73.96,-1.39,22.2,2.0,29.6
2001-04-03 11:51:00,BSL,5.70,41.39,0.72,-11.0,2.9,10.2
2001-04-03 11:51:00,DLR,4.75,38.98,7.38,-10.9,0.0,7.1
2001-04-03 11:51:00,EKP,5.12,71.17,-2.61,30.9,-17.6,4.4
2001-04-03 11:51:00,FCC,5.15,68.97,-1.10,7.2,-3.9,14.4
2001-04-03 11:51:00,GIM,5.12,66.67,0.77,-15.7,8.9,18.0
2001-04-03 11:51:00,PIN,5.04,60.56,3.84,1.8,-15.9,11.8
2001-04-03 11:51:00,RAN,5.30,72.89,-7.77,-24.1,2.0,11.4
2001-04-03 11:51:00,TAL,4.92,78.86,-17.12,32.8,16.6,-18.0
2001-04-03 11:52:00,BLC,4.84,73.96,-1.39,24.4,-0.1,30.6
2001-04-03 11:52:00,BSL,5.72,41.39,0.72,-12.0,3.4,10.2
2001-04-03 11:52:00,DLR,4.77,38.98,7.38,-10.9,-0.0,7.1
2001-04-03 11:52:00,EKP,5.13,71.17,-2.61,34.4,-18.8,7.0
2001-04-03 11:52:00,FCC,5.17,68.97,-1.10,8.2,-3.9,17.4
2001-04-03 11:52:00,GIM,5.14,66.67,0.77,-17.9,7.9,20.4
2001-04-03 11:52:00,PIN,5.06,60.56,3.84,0.7,-15.7,12.1
2001-04-03 11:52:00,RAN,5.32,72.89,-7.77,-16.5,2.2,9.3
2001-04-03 11:52:00,TAL,4.94,78.86,-17.12,38.1,16.2,-15.6
2001-04-03 11:53:00,BLC,4.85,73.96,-1.39,24.6,-1.2,31.5
2001-04-03 11:53:00,BSL,5.73,41.39,0.72,-11.0,3.3,10.1
2001-04-03 11:53:00,DLR,4.79,38.98,7.38,-10.9,-0.1,7.1
2001-04-03 11:53:00,EKP,5.15,71.17,-2.61,37.9,-19.1,9.6
2001-04-03 11:53:00,FCC,5.18,68.97,-1.10,8.1,-3.9,19.4
2001-04-03 11:53:00,GIM,5.16,66.67,0.77,-19.4,8.3,22.2
2001-04-03 11:53:00,PIN,5.08,60.56,3.84,0.6,-15.4,12.4
2001-04-03 11:53:00,RAN,5.34,72.89,-7.77,-9.6,2.0,6.8
2001-04-03 11:53:00,TAL,4.95,78.86,-17.12,42.9,16.7,-12.1
2001-04-03 11:54:00,BLC,4.87,73.96,-1.39,24.8,-0.4,29.4
2001-04-03 11:54:00,BSL,5.75,41.39,0.72,-11.0,3.9,10.1
2001-04-03 11:54:00,DLR,4.80,38.98,7.38,-11.0,0.6,8.1
2001-04-03 11:54:00,EKP,5.16,71.17,-2.61,40.5,-18.2,13.8
2001-04-03 11:54:00,FCC,5.20,68.97,-1.10,7.0,-4.0,20.5
2001-04-03 11:54:00,GIM,5.17,66.67,0.77,-19.8,9.0,22.9
2001-04-03 11:54:00,PIN,5.09,60.56,3.84,0.6,-15.2,12.6
2001-04-03 11:54:00,RAN,5.35,72.89,-7.77,-2.0,2.1,5.0
2001-04-03 11:54:00,TAL,4.97,78.86,-17.12,45.7,17.7,-9.5
2001-04-03 11:55:00,BLC,4.88,73.96,-1.39,22.9,1.4,24.4
2001-04-03 11:55:00,BSL,5.77,41.39,0.72,-11.0,4.5,10.1
2001-04-03 11:55:00,DLR,4.82,38.98,7.38,-11.0,0.6,8.1
2001-04-03 11:55:00,EKP,5.18,71.17,-2.61,42.9,-16.0,18.0
2001-04-03 11:55:00,FCC,5.22,68.97,-1.10,5.9,-1.0,22.5
2001-04-03 11:55:00,GIM,5.19,66.67,0.77,-19.6,10.8,23.5
2001-04-03 11:55:00,PIN,5.11,60.56,3.84,0.8,-14.7,13.0
2001-04-03 11:55:00,RAN,5.37,72.89,-7.77,6.0,3.8,5.4
2001-04-03 11:55:00,TAL,4.99,78.86,-17.12,48.2,19.0,-6.3
2001-04-03 11:56:00,BLC,4.90,73.96,-1.39,20.1,3.1,16.3
2001-04-03 11:56:00,BSL,5.78,41.39,0.72,-11.0,5.0,11.1
2001-04-03 11:56:00,DLR,4.83,38.98,7.38,-11.0,0.5,8.0
2001-04-03 11:56:00,EKP,5.20,71.17,-2.61,43.9,-13.6,22.5
2001-04-03 11:56:00,FCC,5.23,68.97,-1.10,5.8,0.9,21.5
2001-04-03 11:56:00,GIM,5.20,66.67,0.77,-17.8,12.2,23.4
2001-04-03 11:56:00,PIN,5.12,60.56,3.84,0.7,-14.4,13.3
2001-04-03 11:56:00,RAN,5.38,72.89,-7.77,14.1,4.6,5.8
2001-04-03 11:56:00,TAL,5.00,78.86,-17.12,51.0,18.8,-1.8
2001-04-03 11:57:00,BLC,4.92,73.96,-1.39,20.2,5.9,8.3
2001-04-03 11:57:00,BSL,5.80,41.39,0.72,-10.9,5.6,11.1
2001-04-03 11:57:00,DLR,4.85,38.98,7.38,-11.0,0.5,8.0
2001-04-03 11:57:00,EKP,5.21,71.17,-2.61,42.4,-12.0,26.5
2001-04-03 11:57:00,FCC,5.25,68.97,-1.10,7.7,0.9,21.5
2001-04-03 11:57:00,GIM,5.22,66.67,0.77,-18.8,11.6,24.9
2001-04-03 11:57:00,PIN,5.14,60.56,3.84,-0.0,-14.4,13.2
2001-04-03 11:57:00,RAN,5.40,72.89,-7.77,22.4,5.3,8.9
2001-04-03 11:57:00,TAL,5.02,78.86,-17.12,51.3,17.3,1.6
2001-04-03 11:58:00,BLC,4.93,73.96,-1.39,19.3,7.7,1.2
2001-04-03 11:58:00,BSL,5.82,41.39,0.72,-10.9,5.5,11.0
2001-04-03 11:58:00,DLR,4.87,38.98,7.38,-11.0,0.4,8.0
2001-04-03 11:58:00,EKP,5.23,71.17,-2.61,38.7,-9.7,27.1
2001-04-03 11:58:00,FCC,5.26,68.97,-1.10,9.6,0.9,24.5
2001-04-03 11:58:00,GIM,5.24,66.67,0.77,-21.7,11.6,26.6
2001-04-03 11:58:00,PIN,5.16,60.56,3.84,-0.6,-14.1,13.4
2001-04-03 11:58:00,RAN,5.42,72.89,-7.77,26.8,6.7,12.1
2001-04-03 11:58:00,TAL,5.03,78.86,-17.12,50.9,16.0,4.2
2001-04-03 11:59:00,BLC,4.95,73.96,-1.39,20.5,9.6,-2.9
2001-04-03 11:59:00,BSL,5.83,41.39,0.72,-10.9,6.1,11.0
2001-04-03 11:59:00,DLR,4.88,38.98,7.38,-11.0,0.4,8.0
2001-04-03 11:59:00,EKP,5.24,71.17,-2.61,35.3,-7.8,24.7
2001-04-03 11:59:00,FCC,5.28,68.97,-1.10,6.6,2.8,25.6
2001-04-03 11:59:00,GIM,5.25,66.67,0.77,-22.9,13.1,27.3
2001-04-03 11:59:00,PIN,5.17,60.56,3.84,-0.9,-13.4,13.5
2001-04-03 11:59:00,RAN,5.43,72.89,-7.77,26.9,7.9,15.6
2001-04-03 11:59:00,TAL,5.05,78.86,-17.12,50.7,15.2,5.4
2001-04-03 12:00:00,BLC,4.96,73.96,-1.39,23.7,9.5,-5.9
2001-04-03 12:00:00,BSL,5.85,41.39,0.72,-11.9,5.9,11.0
2001-04-03 12:00:00,DLR,4.90,38.98,7.38,-11.0,1.0,8.0
2001-04-03 12:00:00,EKP,5.26,71.17,-2.61,32.2,-6.6,21.9
2001-04-03 12:00:00,FCC,5.30,68.97,-1.10,1.5,4.7,21.6
2001-04-03 12:00:00,GIM,5.27,66.67,0.77,-22.1,14.5,27.2
2001-04-03 12:00:00,PIN,5.19,60.56,3.84,-1.1,-13.0,13.3
2001-04-03 12:00:00,RAN,5.45,72.89,-7.77,23.6,8.7,19.3
2001-04-03 12:00:00,TAL,5.07,78.86,-17.12,46.2,15.3,5.6
2001-04-03 12:01:00,BLC,4.98,73.96,-1.39,29.0,8.5,-9.0
2001-04-03 12:01:00,BSL,5.86,41.39,0.72,-11.9,5.8,11.0
2001-04-03 12:01:00,DLR,4.91,38.98,7.38,-11.0,1.0,8.0
2001-04-03 12:01:00,EKP,5.28,71.17,-2.61,29.4,-7.0,21.1
2001-04-03 12:01:00,FCC,5.31,68.97,-1.10,2.4,5.7,16.6
2001-04-03 12:01:00,GIM,5.28,66.67,0.77,-22.5,13.8,27.1
2001-04-03 12:01:00,PIN,5.20,60.56,3.84,-0.9,-13.4,13.0
2001-04-03 12:01:00,RAN,5.46,72.89,-7.77,18.7,8.1,23.1
2001-04-03 12:01:00,TAL,5.08,78.86,-17.12,40.5,15.1,3.5
2001-04-03 12:02:00,BLC,5.00,73.96,-1.39,31.2,7.3,-8.0
2001-04-03 12:02:00,BSL,5.88,41.39,0.72,-11.9,5.7,11.0
2001-04-03 12:02:00,DLR,4.93,38.98,7.38,-11.0,0.9,8.0
2001-04-03 12:02:00,EKP,5.29,71.17,-2.61,25.9,-6.8,21.3
2001-04-03 12:02:00,FCC,5.33,68.97,-1.10,5.3,4.6,16.6
2001-04-03 12:02:00,GIM,5.30,66.67,0.77,-23.5,12.5,26.6
2001-04-03 12:02:00,PIN,5.22,60.56,3.84,-1.2,-13.9,13.0
2001-04-03 12:02:00,RAN,5.48,72.89,-7.77,13.6,8.3,25.3
2001-04-03 12:02:00,TAL,5.10,78.86,-17.12,37.3,14.2,1.1
2001-04-03 12:03:00,BLC,5.01,73.96,-1.39,35.5,4.2,-6.1
2001-04-03 12:03:00,BSL,5.90,41.39,0.72,-11.9,4.9,11.0
2001-04-03 12:03:00,DLR,4.95,38.98,7.38,-11.0,0.9,8.0
2001-04-03 12:03:00,EKP,5.31,71.17,-2.61,20.7,-6.3,19.7
2001-04-03 12:03:00,FCC,5.34,68.97,-1.10,4.3,3.6,17.6
2001-04-03 12:03:00,GIM,5.32,66.67,0.77,-24.2,12.6,26.1
2001-04-03 12:03:00,PIN,5.24,60.56,3.84,-1.0,-13.8,12.9
2001-04-03 12:03:00,RAN,5.50,72.89,-7.77,7.3,8.0,29.8
2001-04-03 12:03:00,TAL,5.11,78.86,-17.12,36.9,13.0,-0.7
2001-04-03 12:04:00,BLC,5.03,73.96,-1.39,39.8,1.2,-2.1
2001-04-03 12:04:00,BSL,5.91,41.39,0.72,-11.9,4.7,10.9
2001-04-03 12:04:00,DLR,4.96,38.98,7.38,-11.1,0.8,7.9
2001-04-03 12:04:00,EKP,5.32,71.17,-2.61,18.3,-6.1,16.4
2001-04-03 12:04:00,FCC,5.36,68.97,-1.10,2.2,4.5,17.6
2001-04-03 12:04:00,GIM,5.33,66.67,0.77,-22.6,13.4,24.7
2001-04-03 12:04:00,PIN,5.25,60.56,3.84,-0.7,-13.8,12.5
2001-04-03 12:04:00,RAN,5.51,72.89,-7.77,-0.1,9.0,34.2
2001-04-03 12:04:00,TAL,5.13,78.86,-17.12,39.6,12.0,-3.3
2001-04-03 12:05:00,BLC,5.04,73.96,-1.39,42.1,-1.0,4.8
2001-04-03 12:05:00,BSL,5.93,41.39,0.72,-11.8,4.6,10.9
2001-04-03 12:05:00,DLR,4.98,38.98,7.38,-11.1,0.7,7.9
2001-04-03 12:05:00,EKP,5.34,71.17,-2.61,17.6,-5.5,13.3
2001-04-03 12:05:00,FCC,5.38,68.97,-1.10,3.2,5.5,14.7
2001-04-03 12:05:00,GIM,5.35,66.67,0.77,-20.8,14.2,23.3
2001-04-03 12:05:00,PIN,5.27,60.56,3.84,-0.1,-13.4,12.6
2001-04-03 12:05:00,RAN,5.53,72.89,-7.77,-8.7,12.0,34.2
2001-04-03 12:05:00,TAL,5.15,78.86,-17.12,43.8,11.9,-5.5
2001-04-03 12:06:00,BLC,5.06,73.96,-1.39,45.3,-1.1,12.7
2001-04-03 12:06:00,BSL,5.94,41.39,0.72,-10.8,4.5,10.9
2001-04-03 12:06:00,DLR,4.99,38.98,7.38,-11.1,0.7,7.9
2001-04-03 12:06:00,EKP,5.36,71.17,-2.61,19.2,-4.9,11.2
2001-04-03 12:06:00,FCC,5.39,68.97,-1.10,6.1,4.5,14.7
2001-04-03 12:06:00,GIM,5.36,66.67,0.77,-18.7,14.4,21.6
2001-04-03 12:06:00,PIN,5.28,60.56,3.84,0.5,-13.4,12.6
2001-04-03 12:06:00,RAN,5.54,72.89,-7.77,-14.7,15.3,31.6
2001-04-03 12:06:00,TAL,5.16,78.86,-17.12,46.0,13.3,-6.0
2001-04-03 12:07:00,BLC,5.08,73.96,-1.39,49.6,-1.2,19.7
2001-04-03 12:07:00,BSL,5.96,41.39,0.72,-10.8,4.3,10.9
2001-04-03 12:07:00,DLR,5.01,38.98,7.38,-11.1,0.6,7.9
2001-04-03 12:07:00,EKP,5.37,71.17,-2.61,23.6,-4.8,11.6
2001-04-03 12:07:00,FCC,5.41,68.97,-1.10,9.1,3.5,17.7
2001-04-03 12:07:00,GIM,5.38,66.67,0.77,-15.1,14.6,19.7
2001-04-03 12:07:00,PIN,5.30,60.56,3.84,1.0,-13.7,12.7
2001-04-03 12:07:00,RAN,5.56,72.89,-7.77,-13.5,17.4,28.9
2001-04-03 12:07:00,TAL,5.18,78.86,-17.12,43.7,13.9,-3.8
2001-04-03 12:08:00,BLC,5.09,73.96,-1.39,51.7,0.6,24.6
2001-04-03 12:08:00,BSL,5.97,41.39,0.72,-11.8,4.9,10.9
2001-04-03 12:08:00,DLR,5.03,38.98,7.38,-11.1,0.6,7.9
2001-04-03 12:08:00,EKP,5.39,71.17,-2.61,28.4,-5.4,12.1
2001-04-03 12:08:00,FCC,5.42,68.97,-1.10,9.1,2.4,20.7
2001-04-03 12:08:00,GIM,5.40,66.67,0.77,-15.1,14.4,19.9
2001-04-03 12:08:00,PIN,5.32,60.56,3.84,0.3,-13.6,12.5
2001-04-03 12:08:00,RAN,5.58,72.89,-7.77,-10.4,18.9,24.4
2001-04-03 12:08:00,TAL,5.19,78.86,-17.12,42.1,14.2,-1.1
2001-04-03 12:09:00,BLC,5.11,73.96,-1.39,52.9,2.4,32.6
2001-04-03 12:09:00,BSL,5.99,41.39,0.72,-11.8,5.5,10.9
2001-04-03 12:09:00,DLR,5.04,38.98,7.38,-11.1,0.5,7.9
2001-04-03 12:09:00,EKP,5.40,71.17,-2.61,33.0,-5.7,12.4
2001-04-03 12:09:00,FCC,5.44,68.97,-1.10,9.0,2.4,22.7
2001-04-03 12:09:00,GIM,5.41,66.67,0.77,-16.3,14.2,20.6
2001-04-03 12:09:00,PIN,5.33,60.56,3.84,0.0,-13.3,12.9
2001-04-03 12:09:00,RAN,5.59,72.89,-7.77,-8.4,20.6,17.8
2001-04-03 12:09:00,TAL,5.21,78.86,-17.12,40.3,14.2,1.1
2001-04-03 12:10:00,BLC,5.12,73.96,-1.39,51.0,5.1,37.5
2001-04-03 12:10:00,BSL,6.01,41.39,0.72,-11.8,6.0,11.8
2001-04-03 12:10:00,DLR,5.06,38.98,7.38,-11.1,0.4,7.9
2001-04-03 12:10:00,EKP,5.42,71.17,-2.61,35.2,-5.2,13.9
2001-04-03 12:10:00,FCC,5.45,68.97,-1.10,7.0,4.3,22.7
2001-04-03 12:10:00,GIM,5.43,66.67,0.77,-18.3,14.7,22.9
2001-04-03 12:10:00,PIN,5.35,60.56,3.84,-0.3,-12.8,13.2
2001-04-03 12:10:00,RAN,5.61,72.89,-7.77,-5.2,21.9,12.3
2001-04-03 12:10:00,TAL,5.23,78.86,-17.12,35.9,16.4,2.9
2001-04-03 12:11:00,BLC,5.14,73.96,-1.39,45.2,7.7,41.4
2001-04-03 12:11:00,BSL,6.02,41.39,0.72,-11.8,6.6,11.8
2001-04-03 12:11:00,DLR,5.07,38.98,7.38,-11.1,0.4,7.9
2001-04-03 12:11:00,EKP,5.44,71.17,-2.61,33.8,-4.4,16.3
2001-04-03 12:11:00,FCC,5.47,68.97,-1.10,5.9,6.2,18.7
2001-04-03 12:11:00,GIM,5.44,66.67,0.77,-17.5,16.1,22.9
2001-04-03 12:11:00,PIN,5.36,60.56,3.84,-0.1,-12.7,13.3
2001-04-03 12:11:00,RAN,5.62,72.89,-7.77,-1.5,21.9,8.9
2001-04-03 12:11:00,TAL,5.24,78.86,-17.12,30.0,18.4,3.4
2001-04-03 12:12:00,BLC,5.16,73.96,-1.39,36.4,10.2,41.4
2001-04-03 12:12:00,BSL,6.04,41.39,0.72,-11.7,6.5,11.8
2001-04-03 12:12:00,DLR,5.09,38.98,7.38,-11.1,0.3,7.8
2001-04-03 12:12:00,EKP,5.45,71.17,-2.61,27.1,-2.9,17.3
2001-04-03 12:12:00,FCC,5.49,68.97,-1.10,6.8,7.2,14.7
2001-04-03 12:12:00,GIM,5.46,66.67,0.77,-16.6,16.0,22.0
2001-04-03 12:12:00,PIN,5.38,60.56,3.84,0.2,-13.1,13.3
2001-04-03 12:12:00,RAN,5.64,72.89,-7.77,-0.8,21.1,9.8
2001-04-03 12:12:00,TAL,5.26,78.86,-17.12,24.1,17.8,-2.3
2001-04-03 12:13:00,BLC,5.17,73.96,-1.39,27.5,12.7,38.3
2001-04-03 12:13:00,BSL,6.05,41.39,0.72,-11.7,6.3,11.8
2001-04-03 12:13:00,DLR,5.11,38.98,7.38,-11.1,0.2,7.8
2001-04-03 12:13:00,EKP,5.47,71.17,-2.61,21.3,-1.4,14.5
2001-04-03 12:13:00,FCC,5.50,68.97,-1.10,9.8,5.2,14.7
2001-04-03 12:13:00,GIM,5.47,66.67,0.77,-16.9,14.7,21.9
2001-04-03 12:13:00,PIN,5.40,60.56,3.84,0.2,-13.7,13.1
2001-04-03 12:13:00,RAN,5.66,72.89,-7.77,-1.5,20.2,10.8
2001-04-03 12:13:00,TAL,5.27,78.86,-17.12,20.5,14.7,-6.3
2001-04-03 12:14:00,BLC,5.19,73.96,-1.39,21.7,15.2,34.3
2001-04-03 12:14:00,BSL,6.07,41.39,0.72,-11.7,5.5,11.8
2001-04-03 12:14:00,DLR,5.12,38.98,7.38,-11.1,0.2,8.8
2001-04-03 12:14:00,EKP,5.48,71.17,-2.61,21.1,-2.6,8.5
2001-04-03 12:14:00,FCC,5.52,68.97,-1.10,9.8,3.1,17.7
2001-04-03 12:14:00,GIM,5.49,66.67,0.77,-17.7,13.4,21.6
2001-04-03 12:14:00,PIN,5.41,60.56,3.84,-0.1,-14.2,12.9
2001-04-03 12:14:00,RAN,5.67,72.89,-7.77,-2.4,18.6,11.7
2001-04-03 12:14:00,TAL,5.29,78.86,-17.12,22.0,13.7,-7.3
2001-04-03 12:15:00,BLC,5.20,73.96,-1.39,19.9,13.9,32.2
2001-04-03 12:15:00,BSL,6.09,41.39,0.72,-11.7,6.1,11.8
2001-04-03 12:15:00,DLR,5.14,38.98,7.38,-11.1,0.1,8.8
2001-04-03 12:15:00,EKP,5.50,71.17,-2.61,23.3,-5.3,4.2
2001-04-03 12:15:00,FCC,5.53,68.97,-1.10,4.8,2.0,17.7
2001-04-03 12:15:00,GIM,5.51,66.67,0.77,-19.6,12.2,21.8
2001-04-03 12:15:00,PIN,5.43,60.56,3.84,-0.7,-14.3,12.6
2001-04-03 12:15:00,RAN,5.69,72.89,-7.77,-7.9,17.5,12.6
2001-04-03 12:15:00,TAL,5.31,78.86,-17.12,23.4,14.3,-7.5
2001-04-03 12:16:00,BLC,5.22,73.96,-1.39,17.2,13.5,31.1
2001-04-03 12:16:00,BSL,6.10,41.39,0.72,-11.7,5.9,11.7
2001-04-03 12:16:00,DLR,5.15,38.98,7.38,-11.1,0.0,8.8
2001-04-03 12:16:00,EKP,5.52,71.17,-2.61,25.7,-7.5,4.1
2001-04-03 12:16:00,FCC,5.55,68.97,-1.10,4.8,2.0,13.7
2001-04-03 12:16:00,GIM,5.52,66.67,0.77,-20.1,11.2,21.9
2001-04-03 12:16:00,PIN,5.44,60.56,3.84,-0.9,-14.5,12.6
2001-04-03 12:16:00,RAN,5.70,72.89,-7.77,-11.5,17.1,9.4
2001-04-03 12:16:00,TAL,5.32,78.86,-17.12,23.3,15.3,-6.1
2001-04-03 12:17:00,BLC,5.23,73.96,-1.39,17.4,13.3,31.1
2001-04-03 12:17:00,BSL,6.12,41.39,0.72,-11.6,5.8,11.7
2001-04-03 12:17:00,DLR,5.17,38.98,7.38,-11.1,0.7,8.8
2001-04-03 12:17:00,EKP,5.53,71.17,-2.61,25.9,-8.7,6.9
2001-04-03 12:17:00,FCC,5.57,68.97,-1.10,5.8,0.9,13.7
2001-04-03 12:17:00,GIM,5.54,66.67,0.77,-23.0,10.7,23.3
2001-04-03 12:17:00,PIN,5.46,60.56,3.84,-1.1,-14.8,12.6
2001-04-03 12:17:00,RAN,5.72,72.89,-7.77,-11.2,16.2,6.4
2001-04-03 12:17:00,TAL,5.34,78.86,-17.12,25.3,16.9,-6.1
2001-04-03 12:18:00,BLC,5.25,73.96,-1.39,17.7,14.0,33.0
2001-04-03 12:18:00,BSL,6.13,41.39,0.72,-11.6,6.4,11.7
2001-04-03 12:18:00,DLR,5.19,38.98,7.38,-11.1,0.6,8.8
2001-04-03 12:18:00,EKP,5.55,71.17,-2.61,23.9,-8.7,10.0
2001-04-03 12:18:00,FCC,5.58,68.97,-1.10,3.8,0.9,14.7
2001-04-03 12:18:00,GIM,5.55,66.67,0.77,-24.9,11.0,23.4
2001-04-03 12:18:00,PIN,5.47,60.56,3.84,-1.7,-14.3,12.6
2001-04-03 12:18:00,RAN,5.73,72.89,-7.77,-10.9,15.4,5.2
2001-04-03 12:18:00,TAL,5.35,78.86,-17.12,28.1,18.7,-6.8
2001-04-03 12:19:00,BLC,5.27,73.96,-1.39,15.9,14.7,33.0
2001-04-03 12:19:00,BSL,6.15,41.39,0.72,-11.6,6.2,11.7
2001-04-03 12:19:00,DLR,5.20,38.98,7.38,-11.1,0.5,8.7
2001-04-03 12:19:00,EKP,5.56,71.17,-2.61,20.1,-7.6,11.0
2001-04-03 12:19:00,FCC,5.60,68.97,-1.10,0.7,1.8,14.7
2001-04-03 12:19:00,GIM,5.57,66.67,0.77,-25.6,11.2,23.6
2001-04-03 12:19:00,PIN,5.49,60.56,3.84,-1.7,-14.2,12.6
2001-04-03 12:19:00,RAN,5.75,72.89,-7.77,-11.6,15.2,6.3
2001-04-03 12:19:00,TAL,5.37,78.86,-17.12,30.8,20.3,-8.0
2001-04-03 12:20:00,BLC,5.28,73.96,-1.39,11.1,15.2,31.9
2001-04-03 12:20:00,BSL,6.16,41.39,0.72,-11.6,6.8,11.7
2001-04-03 12:20:00,DLR,5.22,38.98,7.38,-11.1,0.5,8.7
2001-04-03 12:20:00,EKP,5.58,71.17,-2.61,16.7,-5.9,9.0
2001-04-03 12:20:00,FCC,5.61,68.97,-1.10,0.7,3.7,11.7
2001-04-03 12:20:00,GIM,5.59,66.67,0.77,-23.9,12.1,22.1
2001-04-03 12:20:00,PIN,5.51,60.56,3.84,-1.3,-14.3,12.4
2001-04-03 12:20:00,RAN,5.77,72.89,-7.77,-13.3,15.8,5.2
2001-04-03 12:20:00,TAL,5.38,78.86,-17.12,33.2,20.9,-7.8
2001-04-03 12:21:00,BLC,5.30,73.96,-1.39,8.4,14.9,31.9
2001-04-03 12:21:00,BSL,6.18,41.39,0.72,-11.5,6.6,11.7
2001-04-03 12:21:00,DLR,5.23,38.98,7.38,-10.1,1.1,8.7
2001-04-03 12:21:00,EKP,5.59,71.17,-2.61,15.5,-5.0,7.4
2001-04-03 12:21:00,FCC,5.63,68.97,-1.10,2.7,1.7,11.7
2001-04-03 12:21:00,GIM,5.60,66.67,0.77,-23.9,11.7,21.6
2001-04-03 12:21:00,PIN,5.52,60.56,3.84,-1.7,-14.2,12.3
2001-04-03 12:21:00,RAN,5.78,72.89,-7.77,-14.6,15.7,4.1
2001-04-03 12:21:00,TAL,5.40,78.86,-17.12,36.0,21.2,-5.4
2001-04-03 12:22:00,BLC,5.31,73.96,-1.39,6.7,13.5,32.8
2001-04-03 12:22:00,BSL,6.20,41.39,0.72,-11.5,6.5,12.7
2001-04-03 12:22:00,DLR,5.25,38.98,7.38,-10.1,0.3,8.7
2001-04-03 12:22:00,EKP,5.61,71.17,-2.61,14.6,-5.0,5.6
2001-04-03 12:22:00,FCC,5.64,68.97,-1.10,3.7,1.7,12.7
2001-04-03 12:22:00,GIM,5.62,66.67,0.77,-23.1,11.4,20.6
2001-04-03 12:22:00,PIN,5.54,60.56,3.84,-1.1,-14.5,12.1
2001-04-03 12:22:00,RAN,5.80,72.89,-7.77,-17.2,15.2,5.7
2001-04-03 12:22:00,TAL,5.42,78.86,-17.12,38.1,23.2,-0.6
2001-04-03 12:23:00,BLC,5.33,73.96,-1.39,5.9,14.2,32.8
2001-04-03 12:23:00,BSL,6.21,41.39,0.72,-11.5,6.4,12.7
2001-04-03 12:23:00,DLR,5.26,38.98,7.38,-10.1,1.0,8.7
2001-04-03 12:23:00,EKP,5.63,71.17,-2.61,20.3,-6.2,5.0
2001-04-03 12:23:00,FCC,5.66,68.97,-1.10,3.7,0.6,15.6
2001-04-03 12:23:00,GIM,5.63,66.67,0.77,-23.3,11.3,20.2
2001-04-03 12:23:00,PIN,5.55,60.56,3.84,-1.3,-14.3,12.1
2001-04-03 12:23:00,RAN,5.81,72.89,-7.77,-15.5,15.9,3.8
2001-04-03 12:23:00,TAL,5.43,78.86,-17.12,38.7,25.5,4.0
2001-04-03 12:24:00,BLC,5.34,73.96,-1.39,3.1,14.8,29.8
2001-04-03 12:24:00,BSL,6.23,41.39,0.72,-11.4,6.9,12.7
2001-04-03 12:24:00,DLR,5.28,38.98,7.38,-10.1,0.9,8.7
2001-04-03 12:24:00,EKP,5.64,71.17,-2.61,26.4,-7.6,6.8
2001-04-03 12:24:00,FCC,5.68,68.97,-1.10,1.7,1.6,15.6
2001-04-03 12:24:00,GIM,5.65,66.67,0.77,-22.5,12.0,19.5
2001-04-03 12:24:00,PIN,5.57,60.56,3.84,-1.5,-14.2,12.0
